ID_Venta;Fecha;Hora;Sucursal;Nombre_Producto;Categoría_Producto;Tamaño;Cantidad;Precio_Unitario;Total_Venta;Método_de_Compra;Método_de_Pago;Cliente_Miembro;Descuento_Miembro;Promoción_Aplicada;Empleado_Atendió;Turno;Demora_Preparación_Min;Satisfacción_Cliente;Stock_Antes;Stock_Después
VTA00573;18/1/2025;15:33;Avenida Colón 608;House Blend;Café en Granos;;4;2747.44;10989.76;En tienda;Efectivo;No;0;Combo;Camila;Mañana;7.8;3;27;23
VTA00574;27/3/2025;20:15;Córdoba Shopping;Espresso Roast;Café en Granos;;1;2299.99;2299.99;En tienda;Efectivo;No;0;2x1;Luis;Noche;5.0;5;15;14
VTA00575;17/2/2025;07:21;Avenida Colón 608;Té Verde en Hebras;Té;;5;1971.44;9857.2;Take Away;Tarjeta;Sí;0;Happy Hour;Camila;Mañana;3.4;3;32;27
VTA00576;22/1/2025;16:46;Avenida Colón 608;Caramel Frappuccino;Frappuccino;Venti;2;1979.68;3959.36;Take Away;App;Sí;10;Combo;Camila;Noche;11.7;4;28;26
VTA00577;1/3/2025;13:58;Córdoba Shopping;House Blend;Café en Granos;;5;2516.0;12580.0;En tienda;App;Sí;15;Combo;Camila;Tarde;7.3;3;48;43
VTA00578;18/4/2025;15:40;Avenida Colón 608;Vainilla Latte Helado;Bebida Espresso Helada;Pequeño;3;1536.9;4610.7;En tienda;Efectivo;Sí;15;Ninguna;Florencia;Tarde;11.3;5;19;16
VTA00579;2/1/2025;07:19;Calle San Lorenzo 47;Espresso Roast;Café en Granos;;1;2232.0;2232.0;Take Away;Efectivo;No;0;Combo;Florencia;Mañana;13.6;2;25;24
VTA00580;6/1/2025;17:54;San Lorenzo 25, Nueva Córdoba;Skinny Vainilla Latte Helado;Bebida Espresso Helada;Grande;4;1322.51;5290.04;Delivery;Tarjeta;No;0;Ninguna;Marcos;Mañana;9.5;3;17;13
VTA00581;16/1/2025;07:10;Avenida Colón 608;Caramel Frappuccino;Frappuccino;Tall;2;1745.87;3491.74;Delivery;Efectivo;No;0;Combo;Camila;Tarde;11.6;2;47;45
VTA00582;3/3/2025;12:18;San Lorenzo 25, Nueva Córdoba;Mix de Frutos Secos;Snacks;;4;978.46;3913.84;Take Away;Tarjeta;No;0;Happy Hour;Camila;Mañana;3.2;5;50;46
VTA00583;11/3/2025;12:12;Córdoba Shopping;Té Helado de Hibiscus;Té Helado;;2;1438.32;2876.64;En tienda;App;No;0;Happy Hour;Marcos;Tarde;14.6;4;26;24
VTA00584;12/3/2025;13:11;Córdoba Shopping;Moneda de Chocolate;Snacks;;2;1044.17;2088.34;Delivery;Efectivo;No;0;Combo;Marcos;Mañana;11.9;3;48;46
VTA00585;31/3/2025;19:48;Avenida Colón 608;Mix de Frutos Secos;Snacks;;2;1173.26;2346.52;Delivery;Tarjeta;No;0;2x1;Luis;Noche;5.0;1;20;18
VTA00586;28/3/2025;18:00;Córdoba Shopping;Termo Reutilizable;Merchandising;;1;3197.94;3197.94;Take Away;Tarjeta;Sí;10;2x1;Marcos;Tarde;6.3;1;14;13
VTA00587;17/1/2025;15:54;Calle San Lorenzo 47;Té Verde;Té Caliente;;2;1579.95;3159.9;Delivery;App;Sí;15;2x1;Marcos;Mañana;14.2;4;13;11
VTA00588;5/1/2025;09:35;Calle San Lorenzo 47;Té Verde;Té Caliente;;5;1387.25;6936.25;Take Away;Efectivo;Sí;15;Combo;Marcos;Tarde;11.7;4;12;7
VTA00589;21/2/2025;10:21;Calle San Lorenzo 47;Moneda de Chocolate;Snacks;;2;910.14;1820.28;En tienda;Tarjeta;Sí;15;Ninguna;Camila;Noche;6.9;1;40;38
VTA00590;29/3/2025;08:38;Córdoba Shopping;Té Verde en Hebras;Té;;3;1841.42;5524.26;Delivery;App;No;0;2x1;Luis;Noche;4.6;3;15;12
VTA00591;17/3/2025;16:09;Córdoba Shopping;Croissant de Manteca;Bakery;;3;1317.48;3952.44;Take Away;Tarjeta;Sí;15;Combo;Sofía;Tarde;10.6;5;11;8
VTA00592;26/1/2025;15:52;Avenida Colón 608;Espresso Roast;Café en Granos;;3;2744.29;8232.87;En tienda;App;No;0;2x1;Julián;Tarde;6.4;5;32;29
VTA00593;5/2/2025;16:51;San Lorenzo 25, Nueva Córdoba;Té Verde en Hebras;Té;;5;1787.54;8937.7;Take Away;Tarjeta;No;0;2x1;Luis;Noche;4.1;2;19;14
VTA00594;26/3/2025;18:04;Córdoba Shopping;Té Verde en Hebras;Té;;3;1713.75;5141.25;Delivery;App;No;0;2x1;Julián;Noche;12.7;5;23;20
VTA00595;1/3/2025;18:17;Calle San Lorenzo 47;Caramel Frappuccino;Frappuccino;Grande;2;1692.62;3385.24;Take Away;App;No;0;2x1;Julián;Tarde;4.2;2;41;39
VTA00596;8/3/2025;07:59;San Lorenzo 25, Nueva Córdoba;Cold Brew;Bebida Espresso Helada;Grande;4;1833.7;7334.8;En tienda;Tarjeta;No;0;2x1;Luis;Tarde;5.9;3;45;41
VTA00597;7/2/2025;15:35;Avenida Colón 608;Té Verde en Hebras;Té;;4;1642.81;6571.24;Delivery;Tarjeta;Sí;15;Combo;Luis;Noche;14.7;4;33;29
VTA00598;15/1/2025;12:08;Avenida Colón 608;Termo Reutilizable;Merchandising;;4;3300.82;13203.28;Take Away;Efectivo;No;0;2x1;Luis;Noche;14.3;1;39;35
VTA00599;13/4/2025;13:01;Córdoba Shopping;Té Verde en Hebras;Té;;1;1995.3;1995.3;Take Away;Efectivo;No;0;Ninguna;Luis;Mañana;10.5;4;31;30
VTA00600;31/3/2025;12:34;Avenida Colón 608;Wrap de Pollo y Vegetales;Sándwiches;;3;1970.35;5911.05;Take Away;Efectivo;No;0;Ninguna;Julián;Mañana;13.2;3;43;40
VTA00601;23/3/2025;09:46;Calle San Lorenzo 47;Bagel Sandwich;Sándwiches;;3;1684.83;5054.49;Delivery;Tarjeta;Sí;15;2x1;Florencia;Mañana;13.0;2;18;15
VTA00602;21/3/2025;18:35;Córdoba Shopping;Croissant de Manteca;Bakery;;1;1076.02;1076.02;En tienda;Efectivo;No;0;Happy Hour;Julián;Tarde;8.6;5;39;38
VTA00603;14/2/2025;10:40;Avenida Colón 608;Moneda de Chocolate;Snacks;;2;1151.03;2302.06;Delivery;Efectivo;Sí;15;2x1;Marcos;Noche;11.5;2;27;25
VTA00604;29/3/2025;08:58;San Lorenzo 25, Nueva Córdoba;Mix de Frutos Secos;Snacks;;3;1023.86;3071.58;Take Away;Tarjeta;No;0;2x1;Julián;Noche;12.3;2;30;27
VTA00605;15/3/2025;07:04;Avenida Colón 608;Caramel Frappuccino;Frappuccino;Grande;2;2093.62;4187.24;Take Away;Efectivo;Sí;0;Combo;Marcos;Noche;2.6;1;20;18
VTA00606;6/3/2025;16:42;Córdoba Shopping;Vainilla Latte;Bebida Espresso Caliente;Tall;5;1694.89;8474.45;En tienda;Tarjeta;Sí;15;2x1;Marcos;Mañana;13.2;5;35;30
VTA00607;27/1/2025;09:19;Avenida Colón 608;Caramel Frappuccino;Frappuccino;Grande;5;1760.45;8802.25;Delivery;App;No;0;Happy Hour;Camila;Mañana;11.9;5;39;34
VTA00608;17/3/2025;13:25;Avenida Colón 608;House Blend;Café en Granos;;3;2469.3;7407.9;Delivery;Tarjeta;Sí;10;2x1;Luis;Noche;3.9;2;23;20
VTA00609;27/1/2025;14:16;Avenida Colón 608;Mix de Frutos Secos;Snacks;;4;1224.66;4898.64;En tienda;Efectivo;Sí;0;Happy Hour;Luis;Tarde;14.9;5;10;6
VTA00610;6/3/2025;16:52;San Lorenzo 25, Nueva Córdoba;Té Verde;Té Caliente;;4;1234.37;4937.48;En tienda;Efectivo;No;0;Ninguna;Julián;Mañana;11.5;2;49;45
VTA00611;15/4/2025;10:16;Avenida Colón 608;Bagel Sandwich;Sándwiches;;5;1545.8;7729.0;En tienda;Efectivo;No;0;2x1;Luis;Mañana;2.0;4;28;23
VTA00612;30/3/2025;18:30;Calle San Lorenzo 47;Espresso Roast;Café en Granos;;3;2181.13;6543.39;Take Away;Tarjeta;No;0;2x1;Florencia;Tarde;2.1;1;38;35
VTA00613;2/4/2025;12:44;Avenida Colón 608;Té Helado de Hibiscus;Té Helado;;2;1442.47;2884.94;En tienda;Efectivo;Sí;15;Ninguna;Luis;Noche;13.5;3;45;43
VTA00614;17/4/2025;08:24;San Lorenzo 25, Nueva Córdoba;Té Verde en Hebras;Té;;5;1753.57;8767.85;Delivery;App;No;0;Combo;Camila;Tarde;3.1;3;22;17
VTA00615;8/4/2025;11:17;Calle San Lorenzo 47;Té Verde;Té Caliente;;5;1299.3;6496.5;En tienda;Efectivo;Sí;10;Combo;Luis;Noche;2.2;2;12;7
VTA00616;3/2/2025;20:13;Avenida Colón 608;Té Helado de Hibiscus;Té Helado;;2;1255.07;2510.14;Take Away;App;No;0;Combo;Sofía;Tarde;9.8;2;45;43
VTA00617;28/2/2025;12:08;Córdoba Shopping;Cappuccino;Bebida Espresso Caliente;Venti;2;1547.64;3095.28;Delivery;App;Sí;0;Happy Hour;Luis;Noche;7.0;1;14;12
VTA00618;18/3/2025;08:00;San Lorenzo 25, Nueva Córdoba;Latte Helado;Bebida Espresso Helada;Tall;4;1438.09;5752.36;Take Away;Efectivo;No;0;2x1;Florencia;Tarde;6.6;4;29;25
VTA00619;24/2/2025;20:14;San Lorenzo 25, Nueva Córdoba;Té Chai Latte;Té Caliente;;2;1120.7;2241.4;Delivery;App;No;0;Happy Hour;Julián;Tarde;4.8;4;22;20
VTA00620;18/2/2025;10:47;Avenida Colón 608;Cookie con Chips de Chocolate;Bakery;;4;1195.89;4783.56;En tienda;Efectivo;No;0;Ninguna;Luis;Tarde;12.3;2;42;38
VTA00621;10/1/2025;09:01;Calle San Lorenzo 47;Taza Edición Especial;Merchandising;;1;2642.31;2642.31;En tienda;App;No;0;Combo;Florencia;Mañana;14.1;4;43;42
VTA00622;10/2/2025;08:14;San Lorenzo 25, Nueva Córdoba;Croissant Relleno con Crema de Avellanas;Bakery;;3;966.87;2900.61;Take Away;App;Sí;10;2x1;Marcos;Mañana;9.3;5;39;36
VTA00623;8/4/2025;18:46;Avenida Colón 608;Taza Edición Especial;Merchandising;;2;3487.47;6974.94;Take Away;Tarjeta;Sí;10;2x1;Florencia;Mañana;5.2;1;18;16
VTA00624;18/2/2025;16:23;Avenida Colón 608;Taza Edición Especial;Merchandising;;4;3071.46;12285.84;Take Away;Tarjeta;No;0;Combo;Camila;Noche;10.7;2;40;36
VTA00625;9/1/2025;20:37;Avenida Colón 608;Taza Edición Especial;Merchandising;;5;3437.05;17185.25;Delivery;Efectivo;Sí;10;Combo;Florencia;Mañana;3.5;1;14;9
VTA00626;20/1/2025;11:18;Avenida Colón 608;Taza Edición Especial;Merchandising;;3;2901.51;8704.53;Take Away;App;No;0;Combo;Julián;Noche;2.6;1;10;7
VTA00627;12/1/2025;17:40;Córdoba Shopping;Skinny Caramel Macchiato;Bebida Espresso Caliente;Pequeño;1;1228.28;1228.28;En tienda;App;Sí;10;Combo;Sofía;Mañana;11.6;2;47;46
VTA00628;2/4/2025;15:08;San Lorenzo 25, Nueva Córdoba;Muffin de Arándanos;Bakery;;5;1416.77;7083.85;En tienda;Efectivo;No;0;Ninguna;Florencia;Mañana;11.9;1;11;6
VTA00629;3/2/2025;11:58;Córdoba Shopping;Termo Reutilizable;Merchandising;;1;3228.27;3228.27;Delivery;App;Sí;15;2x1;Camila;Mañana;8.8;1;22;21
VTA00630;21/1/2025;19:23;Avenida Colón 608;Muffin de Arándanos;Bakery;;4;1158.84;4635.36;En tienda;Efectivo;No;0;Happy Hour;Julián;Mañana;12.8;2;34;30
VTA00631;4/1/2025;13:49;San Lorenzo 25, Nueva Córdoba;Caramel Frappuccino;Frappuccino;Venti;3;1702.47;5107.41;Delivery;Efectivo;No;0;Happy Hour;Marcos;Tarde;8.8;4;12;9
VTA00632;14/3/2025;15:39;Córdoba Shopping;Moneda de Chocolate;Snacks;;5;714.6;3573.0;Delivery;Tarjeta;No;0;2x1;Florencia;Noche;11.3;5;36;31
VTA00633;13/3/2025;13:23;San Lorenzo 25, Nueva Córdoba;Té Verde;Té Caliente;;5;1310.75;6553.75;En tienda;App;No;0;2x1;Florencia;Tarde;10.8;5;32;27
VTA00634;6/4/2025;20:01;Avenida Colón 608;Taza Edición Especial;Merchandising;;5;3388.98;16944.9;En tienda;App;Sí;0;Combo;Florencia;Noche;12.9;4;21;16
VTA00635;20/2/2025;12:26;San Lorenzo 25, Nueva Córdoba;Té Verde en Hebras;Té;;4;1600.54;6402.16;En tienda;Efectivo;No;0;Ninguna;Marcos;Tarde;4.6;2;17;13
VTA00636;26/2/2025;18:16;Avenida Colón 608;Té Chai Latte;Té Caliente;;5;1358.46;6792.3;Take Away;Tarjeta;No;0;Ninguna;Luis;Noche;12.8;2;34;29
VTA00637;21/1/2025;07:46;Calle San Lorenzo 47;Caramel Frappuccino;Frappuccino;Venti;5;1655.68;8278.4;Take Away;Efectivo;Sí;15;Ninguna;Luis;Noche;3.6;5;48;43
VTA00638;14/3/2025;17:19;Avenida Colón 608;Té Verde en Hebras;Té;;2;2079.07;4158.14;Delivery;Efectivo;Sí;10;Happy Hour;Julián;Tarde;11.2;1;28;26
VTA00639;6/3/2025;09:00;Avenida Colón 608;Té Chai Latte;Té Caliente;;3;1088.47;3265.41;En tienda;App;Sí;15;Ninguna;Julián;Tarde;10.4;5;11;8
VTA00640;8/4/2025;07:02;Avenida Colón 608;Espresso Roast;Café en Granos;;5;2479.0;12395.0;Delivery;App;No;0;Ninguna;Marcos;Tarde;10.4;4;12;7
VTA00641;12/4/2025;09:21;Calle San Lorenzo 47;Taza Edición Especial;Merchandising;;1;2636.3;2636.3;Delivery;Tarjeta;Sí;15;2x1;Marcos;Tarde;8.1;5;11;10
VTA00642;6/1/2025;17:53;Córdoba Shopping;Fosforito de Jamón y Queso;Sándwiches;;3;1490.74;4472.22;Take Away;Efectivo;No;0;2x1;Camila;Noche;2.4;2;21;18
VTA00643;3/3/2025;07:35;San Lorenzo 25, Nueva Córdoba;Té Verde;Té Caliente;;4;1501.87;6007.48;Delivery;App;Sí;15;2x1;Marcos;Tarde;8.7;1;30;26
VTA00644;4/3/2025;15:19;San Lorenzo 25, Nueva Córdoba;Taza Edición Especial;Merchandising;;4;2585.71;10342.84;Take Away;App;Sí;10;Combo;Camila;Mañana;12.7;2;27;23
VTA00645;15/3/2025;12:14;Calle San Lorenzo 47;Cookie con Chips de Chocolate;Bakery;;5;1143.62;5718.1;Delivery;Efectivo;Sí;0;2x1;Luis;Tarde;10.4;1;14;9
VTA00646;6/1/2025;11:10;Córdoba Shopping;Té Helado de Hibiscus;Té Helado;;2;1193.53;2387.06;En tienda;Efectivo;No;0;Ninguna;Julián;Mañana;12.1;3;23;21
VTA00647;27/2/2025;11:33;Calle San Lorenzo 47;Mix de Frutos Secos;Snacks;;5;1142.16;5710.8;Take Away;App;Sí;10;Happy Hour;Julián;Mañana;11.2;4;30;25
VTA00648;11/3/2025;19:51;San Lorenzo 25, Nueva Córdoba;Té Verde en Hebras;Té;;2;2019.9;4039.8;Delivery;App;Sí;15;2x1;Luis;Tarde;8.3;1;40;38
VTA00649;7/4/2025;12:30;Calle San Lorenzo 47;Termo Reutilizable;Merchandising;;5;3406.81;17034.05;Delivery;Tarjeta;Sí;15;2x1;Luis;Tarde;14.6;1;40;35
VTA00650;2/1/2025;08:11;Avenida Colón 608;Croissant Relleno con Crema de Avellanas;Bakery;;2;1232.01;2464.02;Take Away;Tarjeta;Sí;0;Combo;Luis;Noche;11.3;5;44;42
VTA00651;23/2/2025;11:01;Calle San Lorenzo 47;Wrap de Pollo y Vegetales;Sándwiches;;5;1657.53;8287.65;En tienda;App;No;0;Combo;Julián;Tarde;8.9;3;29;24
VTA00652;16/4/2025;14:42;San Lorenzo 25, Nueva Córdoba;Caramel Frappuccino;Frappuccino;Grande;2;1730.3;3460.6;Delivery;Efectivo;No;0;Combo;Sofía;Tarde;12.2;2;15;13
VTA00653;21/3/2025;19:54;Avenida Colón 608;Té Verde en Hebras;Té;;5;1972.27;9861.35;En tienda;Tarjeta;No;0;Ninguna;Julián;Tarde;5.4;3;48;43
VTA00654;26/3/2025;17:17;Córdoba Shopping;Wrap de Pollo y Vegetales;Sándwiches;;3;1879.48;5638.44;En tienda;Efectivo;No;0;2x1;Florencia;Noche;11.3;2;16;13
VTA00655;15/2/2025;14:34;San Lorenzo 25, Nueva Córdoba;Té Verde;Té Caliente;;3;1402.83;4208.49;Take Away;Efectivo;No;0;Combo;Florencia;Noche;5.8;4;46;43
VTA00656;1/1/2025;13:55;Calle San Lorenzo 47;Croissant de Manteca;Bakery;;4;1469.85;5879.4;Take Away;Tarjeta;No;0;Happy Hour;Marcos;Tarde;7.3;3;48;44
VTA00657;27/3/2025;08:11;Calle San Lorenzo 47;Té Helado de Hibiscus;Té Helado;;2;1631.85;3263.7;En tienda;App;Sí;0;Ninguna;Camila;Tarde;13.1;3;22;20
VTA00658;10/3/2025;08:48;San Lorenzo 25, Nueva Córdoba;Wrap de Pollo y Vegetales;Sándwiches;;3;1652.79;4958.37;En tienda;App;No;0;2x1;Julián;Noche;11.6;1;42;39
VTA00659;23/2/2025;18:59;San Lorenzo 25, Nueva Córdoba;Mix de Frutos Secos;Snacks;;2;1192.38;2384.76;En tienda;Tarjeta;No;0;Ninguna;Marcos;Tarde;8.0;3;25;23
VTA00660;2/1/2025;19:46;Córdoba Shopping;Taza Edición Especial;Merchandising;;2;2541.96;5083.92;En tienda;App;Sí;10;Combo;Sofía;Mañana;6.6;1;28;26
VTA00661;15/1/2025;09:53;Córdoba Shopping;Croissant Relleno con Crema de Avellanas;Bakery;;5;914.25;4571.25;Delivery;Efectivo;Sí;10;2x1;Luis;Tarde;8.4;2;30;25
VTA00662;11/2/2025;19:24;Córdoba Shopping;Té Verde en Hebras;Té;;4;1798.58;7194.32;Delivery;Efectivo;No;0;Ninguna;Julián;Noche;3.2;2;30;26
VTA00663;9/4/2025;14:24;Calle San Lorenzo 47;Americano;Bebida Espresso Caliente;Tall;1;1665.33;1665.33;Take Away;Efectivo;No;0;Combo;Sofía;Tarde;3.5;4;17;16
VTA00664;11/1/2025;18:48;San Lorenzo 25, Nueva Córdoba;Americano;Bebida Espresso Caliente;Tall;4;1501.73;6006.92;En tienda;App;No;0;Combo;Sofía;Tarde;2.2;3;31;27
VTA00665;12/1/2025;07:20;Calle San Lorenzo 47;Croissant de Manteca;Bakery;;2;940.31;1880.62;Take Away;Efectivo;Sí;10;Ninguna;Camila;Tarde;6.9;4;11;9
VTA00666;15/2/2025;20:21;Calle San Lorenzo 47;Mix de Frutos Secos;Snacks;;4;868.6;3474.4;En tienda;Efectivo;No;0;Ninguna;Marcos;Mañana;12.8;3;27;23
VTA00667;5/3/2025;10:05;San Lorenzo 25, Nueva Córdoba;Taza Edición Especial;Merchandising;;1;3164.81;3164.81;En tienda;Efectivo;No;0;Happy Hour;Marcos;Tarde;13.9;4;19;18
VTA00668;17/3/2025;14:00;San Lorenzo 25, Nueva Córdoba;Croissant Relleno con Crema de Avellanas;Bakery;;3;1442.4;4327.2;En tienda;Efectivo;No;0;2x1;Florencia;Tarde;5.3;2;26;23
VTA00669;6/1/2025;20:21;Córdoba Shopping;Budín de Limón;Bakery;;1;1458.43;1458.43;Delivery;Efectivo;No;0;2x1;Luis;Tarde;2.9;1;35;34
VTA00670;14/3/2025;17:54;Calle San Lorenzo 47;Taza Edición Especial;Merchandising;;3;3160.95;9482.85;En tienda;Tarjeta;Sí;15;Combo;Sofía;Mañana;5.3;2;46;43
VTA00671;9/4/2025;17:53;San Lorenzo 25, Nueva Córdoba;Fosforito de Jamón y Queso;Sándwiches;;1;1955.86;1955.86;Take Away;Efectivo;Sí;0;2x1;Luis;Mañana;6.1;1;10;9
VTA00672;12/3/2025;07:13;San Lorenzo 25, Nueva Córdoba;Cappuccino;Bebida Espresso Caliente;Tall;2;1681.85;3363.7;Take Away;Tarjeta;No;0;2x1;Luis;Tarde;5.2;2;33;31
VTA00673;13/3/2025;09:57;Calle San Lorenzo 47;House Blend;Café en Granos;;5;2976.42;14882.1;Delivery;App;Sí;15;2x1;Sofía;Noche;7.2;4;13;8
VTA00674;13/1/2025;20:03;Córdoba Shopping;Budín de Limón;Bakery;;3;1283.19;3849.57;Delivery;App;Sí;10;Combo;Luis;Noche;12.5;4;50;47
VTA00675;9/3/2025;19:39;Calle San Lorenzo 47;Vainilla Latte Helado;Bebida Espresso Helada;Pequeño;2;1844.25;3688.5;En tienda;Tarjeta;No;0;Combo;Florencia;Noche;10.7;4;18;16
VTA00676;24/1/2025;09:17;Córdoba Shopping;Cookie con Chips de Chocolate;Bakery;;4;1099.5;4398.0;En tienda;Efectivo;No;0;Ninguna;Julián;Mañana;10.1;3;44;40
VTA00677;14/1/2025;11:21;San Lorenzo 25, Nueva Córdoba;Fosforito de Jamón y Queso;Sándwiches;;5;1943.54;9717.7;Take Away;App;No;0;Happy Hour;Sofía;Mañana;9.9;3;30;25
VTA00678;11/2/2025;10:46;Córdoba Shopping;Té Helado de Hibiscus;Té Helado;;5;1191.83;5959.15;Delivery;Efectivo;Sí;10;2x1;Julián;Noche;7.5;4;17;12
VTA00679;16/1/2025;09:40;Avenida Colón 608;Té Chai Latte;Té Caliente;;3;1377.38;4132.14;En tienda;App;Sí;10;Combo;Marcos;Noche;5.2;5;13;10
VTA00680;30/3/2025;20:20;Calle San Lorenzo 47;Té Helado de Hibiscus;Té Helado;;2;1448.42;2896.84;Delivery;Tarjeta;Sí;0;Ninguna;Florencia;Mañana;12.8;3;18;16
VTA00681;16/2/2025;12:03;Avenida Colón 608;Bagel Sandwich;Sándwiches;;2;1531.37;3062.74;Delivery;Tarjeta;No;0;Happy Hour;Florencia;Noche;12.2;3;50;48
VTA00682;20/1/2025;13:30;Avenida Colón 608;Café del Día;Bebida Espresso Caliente;Tall;3;1674.75;5024.25;Take Away;Efectivo;No;0;2x1;Marcos;Tarde;2.4;3;20;17
VTA00683;1/1/2025;15:26;Avenida Colón 608;Té Helado de Hibiscus;Té Helado;;1;1404.56;1404.56;Take Away;App;No;0;Ninguna;Florencia;Tarde;12.4;1;24;23
VTA00684;6/3/2025;18:10;Calle San Lorenzo 47;Budín de Limón;Bakery;;4;1153.63;4614.52;Take Away;App;Sí;15;2x1;Luis;Tarde;14.8;1;41;37
VTA00685;2/4/2025;08:08;Calle San Lorenzo 47;Espresso Roast;Café en Granos;;2;2386.17;4772.34;Take Away;Efectivo;Sí;15;Ninguna;Camila;Tarde;6.7;4;24;22
VTA00686;28/3/2025;20:15;San Lorenzo 25, Nueva Córdoba;Té Helado de Hibiscus;Té Helado;;4;1184.42;4737.68;En tienda;Efectivo;Sí;0;2x1;Marcos;Noche;4.3;2;36;32
VTA00687;1/3/2025;13:01;Avenida Colón 608;Espresso Roast;Café en Granos;;1;2682.21;2682.21;En tienda;Tarjeta;No;0;Happy Hour;Julián;Noche;8.9;4;19;18
VTA00688;16/3/2025;17:29;San Lorenzo 25, Nueva Córdoba;Budín de Limón;Bakery;;5;1299.21;6496.05;Take Away;Tarjeta;Sí;10;Combo;Luis;Noche;13.4;3;17;12
VTA00689;11/1/2025;12:25;Calle San Lorenzo 47;Té Verde en Hebras;Té;;5;2084.69;10423.45;Take Away;Efectivo;No;0;Combo;Camila;Tarde;2.3;2;38;33
VTA00690;2/1/2025;18:21;Avenida Colón 608;Skinny Vainilla Latte Helado;Bebida Espresso Helada;Grande;3;1372.07;4116.21;Delivery;Tarjeta;No;0;Happy Hour;Florencia;Tarde;10.6;4;44;41
VTA00691;1/1/2025;07:16;Córdoba Shopping;Té Helado de Hibiscus;Té Helado;;3;1283.08;3849.24;En tienda;Efectivo;Sí;10;Happy Hour;Marcos;Mañana;5.9;5;48;45
VTA00692;18/4/2025;13:41;San Lorenzo 25, Nueva Córdoba;Taza Edición Especial;Merchandising;;1;3487.33;3487.33;En tienda;Tarjeta;No;0;Happy Hour;Florencia;Noche;8.1;3;35;34
VTA00693;11/1/2025;18:38;San Lorenzo 25, Nueva Córdoba;Té Chai Latte;Té Caliente;;1;1543.62;1543.62;Take Away;Efectivo;No;0;Happy Hour;Sofía;Tarde;3.4;5;30;29
VTA00694;20/3/2025;15:51;Avenida Colón 608;Cappuccino;Bebida Espresso Caliente;Grande;3;1347.62;4042.86;Take Away;Tarjeta;Sí;0;Combo;Sofía;Noche;13.1;2;14;11
VTA00695;31/3/2025;09:27;San Lorenzo 25, Nueva Córdoba;Latte Helado;Bebida Espresso Helada;Tall;4;1720.34;6881.36;Take Away;Efectivo;No;0;Combo;Sofía;Mañana;3.8;4;25;21
VTA00696;18/2/2025;12:42;San Lorenzo 25, Nueva Córdoba;Mocha;Bebida Espresso Caliente;Tall;1;1705.73;1705.73;Take Away;Tarjeta;Sí;10;Happy Hour;Camila;Mañana;9.9;5;11;10
VTA00697;14/3/2025;16:37;Avenida Colón 608;Té Verde en Hebras;Té;;3;1619.46;4858.38;Delivery;App;Sí;0;Ninguna;Sofía;Noche;3.0;3;26;23
VTA00698;1/3/2025;09:56;Calle San Lorenzo 47;Croissant Relleno con Crema de Avellanas;Bakery;;1;1369.95;1369.95;En tienda;Efectivo;No;0;Combo;Julián;Mañana;5.6;2;38;37
VTA00699;1/3/2025;12:00;San Lorenzo 25, Nueva Córdoba;Termo Reutilizable;Merchandising;;2;2973.31;5946.62;Take Away;App;Sí;15;2x1;Sofía;Tarde;9.3;1;14;12
VTA00700;27/3/2025;20:00;Córdoba Shopping;Cookie con Chips de Chocolate;Bakery;;4;1409.57;5638.28;Delivery;Efectivo;No;0;Happy Hour;Florencia;Tarde;5.6;2;37;33
VTA00701;30/3/2025;09:22;San Lorenzo 25, Nueva Córdoba;Té Verde en Hebras;Té;;2;2158.58;4317.16;Take Away;Efectivo;Sí;0;Combo;Camila;Noche;12.2;1;21;19
VTA00702;5/3/2025;09:26;Avenida Colón 608;Cappuccino;Bebida Espresso Caliente;Grande;4;1680.72;6722.88;Take Away;App;No;0;Ninguna;Florencia;Mañana;12.9;3;44;40
VTA00703;14/2/2025;16:02;San Lorenzo 25, Nueva Córdoba;Budín de Limón;Bakery;;1;1346.66;1346.66;Take Away;Tarjeta;Sí;0;Ninguna;Camila;Noche;7.4;5;15;14
VTA00704;4/3/2025;13:38;Avenida Colón 608;Croissant de Manteca;Bakery;;3;1184.32;3552.96;En tienda;App;No;0;Combo;Sofía;Noche;2.1;5;38;35
VTA00705;3/4/2025;17:24;San Lorenzo 25, Nueva Córdoba;Croissant Relleno con Crema de Avellanas;Bakery;;2;1390.64;2781.28;Delivery;Efectivo;Sí;10;2x1;Camila;Tarde;4.3;2;39;37
VTA00706;22/2/2025;13:42;Calle San Lorenzo 47;Taza Edición Especial;Merchandising;;1;2888.02;2888.02;Take Away;Tarjeta;Sí;0;Ninguna;Marcos;Tarde;6.7;3;26;25
VTA00707;1/2/2025;15:22;Córdoba Shopping;Mix de Frutos Secos;Snacks;;5;1135.35;5676.75;En tienda;Efectivo;Sí;15;Happy Hour;Florencia;Noche;9.8;2;24;19
VTA00708;1/3/2025;15:28;Calle San Lorenzo 47;Moneda de Chocolate;Snacks;;3;1053.86;3161.58;Delivery;App;No;0;Combo;Marcos;Tarde;9.5;4;48;45
VTA00709;21/2/2025;07:49;Calle San Lorenzo 47;Taza Edición Especial;Merchandising;;2;2505.8;5011.6;Delivery;App;Sí;0;2x1;Luis;Noche;3.1;3;23;21
VTA00710;16/3/2025;16:01;Córdoba Shopping;Latte Helado;Bebida Espresso Helada;Pequeño;3;1741.65;5224.95;Delivery;Efectivo;Sí;15;Combo;Marcos;Tarde;14.7;1;48;45
